"","Terms","Counts","GeneRatio","BgRatio","pValue","FDR","foldEnrichment","geneID","geneSymbol","Category"
"84","GO:0060174~limb bud formation",2,"2/165","11/18012",0.0043451425081268,0.1404929410961,19.8479338842975,"ENSG00000066468/ENSG00000124766","FGFR2/SOX4","GO_BP"
"85","GO:0003208~cardiac ventricle morphogenesis",4,"4/165","73/18012",0.00452459488486958,0.144574114203597,5.98156911581569,"ENSG00000215417/ENSG00000066468/ENSG00000124766/ENSG00000157168","MIR17HG/FGFR2/SOX4/NRG1","GO_BP"
"86","GO:0042471~ear morphogenesis",5,"5/165","118/18012",0.00462581076861198,0.146089558692444,4.62557781201849,"ENSG00000065320/ENSG00000066468/ENSG00000111913/ENSG00000163132/ENSG00000148516","NTN1/FGFR2/RIPOR2/MSX1/ZEB1","GO_BP"
"87","GO:0048871~multicellular organismal homeostasis",11,"11/165","481/18012",0.00485563464342084,0.146431112125605,2.4964656964657,"ENSG00000105976/ENSG00000163347/ENSG00000105974/ENSG00000116337/ENSG00000152413/ENSG00000170989/ENSG00000184371/ENSG00000134982/ENSG00000150907/ENSG00000117020/ENSG00000211448","MET/CLDN1/CAV1/AMPD2/HOMER1/S1PR1/CSF1/APC/FOXO1/AKT3/DIO2","GO_BP"
"88","GO:0006941~striated muscle contraction",6,"6/165","171/18012",0.00495771377941904,0.146431112125605,3.83030303030303,"ENSG00000182253/ENSG00000113448/ENSG00000105974/ENSG00000152413/ENSG00000159167/ENSG00000123700","SYNM/PDE4D/CAV1/HOMER1/STC1/KCNJ2","GO_BP"
"89","GO:0010595~positive regulation of endothelial cell migration",5,"5/165","120/18012",0.00496587434384797,0.146431112125605,4.54848484848485,"ENSG00000162407/ENSG00000105976/ENSG00000117020/ENSG00000165757/ENSG00000113140","PLPP3/MET/AKT3/JCAD/SPARC","GO_BP"
"90","GO:0003281~ventricular septum development",4,"4/165","75/18012",0.0049819575625889,0.146431112125605,5.82206060606061,"ENSG00000215417/ENSG00000066468/ENSG00000124766/ENSG00000127418","MIR17HG/FGFR2/SOX4/FGFRL1","GO_BP"
"91","GO:0060411~cardiac septum morphogenesis",4,"4/165","75/18012",0.0049819575625889,0.146431112125605,5.82206060606061,"ENSG00000215417/ENSG00000066468/ENSG00000124766/ENSG00000127418","MIR17HG/FGFR2/SOX4/FGFRL1","GO_BP"
"92","GO:0048562~embryonic organ morphogenesis",8,"8/165","288/18012",0.00513181232043786,0.146431112125605,3.03232323232323,"ENSG00000065320/ENSG00000066468/ENSG00000111913/ENSG00000163132/ENSG00000148516/ENSG00000115380/ENSG00000103034/ENSG00000119042","NTN1/FGFR2/RIPOR2/MSX1/ZEB1/EFEMP1/NDRG4/SATB2","GO_BP"
"93","GO:0022604~regulation of cell morphogenesis",11,"11/165","485/18012",0.0051606777339395,0.146431112125605,2.47587628865979,"ENSG00000065320/ENSG00000198121/ENSG00000082397/ENSG00000157193/ENSG00000130449/ENSG00000169554/ENSG00000198910/ENSG00000111962/ENSG00000129682/ENSG00000138411/ENSG00000113140","NTN1/LPAR1/EPB41L3/LRP8/ZSWIM6/ZEB2/L1CAM/UST/FGF13/HECW2/SPARC","GO_BP"
"94","GO:0010649~regulation of cell communication by electrical coupling",2,"2/165","12/18012",0.00518291463475004,0.146431112125605,18.1939393939394,"ENSG00000113448/ENSG00000105974","PDE4D/CAV1","GO_BP"
"95","GO:1904424~regulation of GTP binding",2,"2/165","12/18012",0.00518291463475004,0.146431112125605,18.1939393939394,"ENSG00000105976/ENSG00000111913","MET/RIPOR2","GO_BP"
"96","GO:2000105~positive regulation of DNA-dependent DNA replication",2,"2/165","12/18012",0.00518291463475004,0.146431112125605,18.1939393939394,"ENSG00000006634/ENSG00000097046","DBF4/CDC7","GO_BP"
"97","GO:0051260~protein homooligomerization",9,"9/165","352/18012",0.00522968257591447,0.146431112125605,2.79111570247934,"ENSG00000163347/ENSG00000182199/ENSG00000105974/ENSG00000138035/ENSG00000111913/ENSG00000104081/ENSG00000134982/ENSG00000127418/ENSG00000123700","CLDN1/SHMT2/CAV1/PNPT1/RIPOR2/BMF/APC/FGFRL1/KCNJ2","GO_BP"
"98","GO:0014855~striated muscle cell proliferation",4,"4/165","78/18012",0.00572458921421913,0.157345604226063,5.5981351981352,"ENSG00000215417/ENSG00000066468/ENSG00000143995/ENSG00000103034","MIR17HG/FGFR2/MEIS1/NDRG4","GO_BP"
"99","GO:0060560~developmental growth involved in morphogenesis",7,"7/165","233/18012",0.00573535155315914,0.157345604226063,3.27959422551697,"ENSG00000065320/ENSG00000066468/ENSG00000169554/ENSG00000198910/ENSG00000170989/ENSG00000184371/ENSG00000129682","NTN1/FGFR2/ZEB2/L1CAM/S1PR1/CSF1/FGF13","GO_BP"
"100","GO:0071548~response to dexamethasone",3,"3/165","40/18012",0.00581702719689477,0.157990458667662,8.18727272727273,"ENSG00000113580/ENSG00000163347/ENSG00000150907","NR3C1/CLDN1/FOXO1","GO_BP"
"101","GO:0048715~negative regulation of oligodendrocyte differentiation",2,"2/165","13/18012",0.00608857169066391,0.160362698697565,16.7944055944056,"ENSG00000146122/ENSG00000143507","DAAM2/DUSP10","GO_BP"
"102","GO:0086103~G protein-coupled receptor signaling pathway involved in heart process",2,"2/165","13/18012",0.00608857169066391,0.160362698697565,16.7944055944056,"ENSG00000113448/ENSG00000105974","PDE4D/CAV1","GO_BP"
"103","GO:0010975~regulation of neuron projection development",11,"11/165","497/18012",0.00616789134986534,0.160362698697565,2.41609657947686,"ENSG00000065320/ENSG00000198121/ENSG00000157193/ENSG00000130449/ENSG00000169554/ENSG00000198910/ENSG00000111962/ENSG00000117385/ENSG00000103034/ENSG00000129682/ENSG00000138411","NTN1/LPAR1/LRP8/ZSWIM6/ZEB2/L1CAM/UST/P3H1/NDRG4/FGF13/HECW2","GO_BP"
"104","GO:0035136~forelimb morphogenesis",3,"3/165","41/18012",0.00623458460435181,0.160362698697565,7.98758314855876,"ENSG00000103494/ENSG00000122707/ENSG00000163132","RPGRIP1L/RECK/MSX1","GO_BP"
"105","GO:0061028~establishment of endothelial barrier",3,"3/165","41/18012",0.00623458460435181,0.160362698697565,7.98758314855876,"ENSG00000163347/ENSG00000113448/ENSG00000169710","CLDN1/PDE4D/FASN","GO_BP"
"106","GO:0060415~muscle tissue morphogenesis",4,"4/165","80/18012",0.0062586325706708,0.160362698697565,5.45818181818182,"ENSG00000066468/ENSG00000065534/ENSG00000170989/ENSG00000157168","FGFR2/MYLK/S1PR1/NRG1","GO_BP"
"107","GO:0003206~cardiac chamber morphogenesis",5,"5/165","128/18012",0.00650450744663987,0.165105067524055,4.26420454545455,"ENSG00000215417/ENSG00000066468/ENSG00000124766/ENSG00000157168/ENSG00000127418","MIR17HG/FGFR2/SOX4/NRG1/FGFRL1","GO_BP"
"108","GO:0010769~regulation of cell morphogenesis involved in differentiation",8,"8/165","301/18012",0.00664488311168155,0.166758759923209,2.90135910601027,"ENSG00000065320/ENSG00000157193/ENSG00000130449/ENSG00000169554/ENSG00000198910/ENSG00000111962/ENSG00000129682/ENSG00000138411","NTN1/LRP8/ZSWIM6/ZEB2/L1CAM/UST/FGF13/HECW2","GO_BP"
"109","GO:0050770~regulation of axonogenesis",6,"6/165","183/18012",0.00685296176260318,0.166758759923209,3.57913561847988,"ENSG00000065320/ENSG00000130449/ENSG00000169554/ENSG00000198910/ENSG00000111962/ENSG00000129682","NTN1/ZSWIM6/ZEB2/L1CAM/UST/FGF13","GO_BP"
"110","GO:0046578~regulation of Ras protein signal transduction",7,"7/165","241/18012",0.0068601999228852,0.166758759923209,3.17072802715956,"ENSG00000198121/ENSG00000105976/ENSG00000111913/ENSG00000157168/ENSG00000184371/ENSG00000142632/ENSG00000035862","LPAR1/MET/RIPOR2/NRG1/CSF1/ARHGEF19/TIMP2","GO_BP"
"111","GO:0045666~positive regulation of neuron differentiation",9,"9/165","368/18012",0.00693072893774687,0.166758759923209,2.6697628458498,"ENSG00000065320/ENSG00000198121/ENSG00000157193/ENSG00000169554/ENSG00000198910/ENSG00000117385/ENSG00000148516/ENSG00000103034/ENSG00000035862","NTN1/LPAR1/LRP8/ZEB2/L1CAM/P3H1/ZEB1/NDRG4/TIMP2","GO_BP"
"112","GO:0003231~cardiac ventricle development",5,"5/165","130/18012",0.00693604493903265,0.166758759923209,4.1986013986014,"ENSG00000215417/ENSG00000066468/ENSG00000124766/ENSG00000157168/ENSG00000127418","MIR17HG/FGFR2/SOX4/NRG1/FGFRL1","GO_BP"
"113","GO:0036295~cellular response to increased oxygen levels",2,"2/165","14/18012",0.0070608150108513,0.166758759923209,15.5948051948052,"ENSG00000105974/ENSG00000150907","CAV1/FOXO1","GO_BP"
"114","GO:2000402~negative regulation of lymphocyte migration",2,"2/165","14/18012",0.0070608150108513,0.166758759923209,15.5948051948052,"ENSG00000106299/ENSG00000111913","WASL/RIPOR2","GO_BP"
"115","GO:0043434~response to peptide hormone",10,"10/165","437/18012",0.00710204435228894,0.166758759923209,2.49802371541502,"ENSG00000101255/ENSG00000220205/ENSG00000105974/ENSG00000138035/ENSG00000137449/ENSG00000134982/ENSG00000150907/ENSG00000108821/ENSG00000136492/ENSG00000113140","TRIB3/VAMP2/CAV1/PNPT1/CPEB2/APC/FOXO1/COL1A1/BRIP1/SPARC","GO_BP"
"116","GO:0003009~skeletal muscle contraction",3,"3/165","43/18012",0.00712224453280273,0.166758759923209,7.61606765327696,"ENSG00000182253/ENSG00000152413/ENSG00000123700","SYNM/HOMER1/KCNJ2","GO_BP"
"117","GO:0001667~ameboidal-type cell migration",10,"10/165","438/18012",0.00721200947616468,0.167417245617635,2.4923204649232,"ENSG00000105976/ENSG00000169554/ENSG00000196411/ENSG00000079308/ENSG00000159167/ENSG00000117020/ENSG00000134013/ENSG00000143507/ENSG00000165757/ENSG00000113140","MET/ZEB2/EPHB4/TNS1/STC1/AKT3/LOXL2/DUSP10/JCAD/SPARC","GO_BP"
"118","GO:0010463~mesenchymal cell proliferation",3,"3/165","44/18012",0.00759269136629276,0.170577838581247,7.44297520661157,"ENSG00000066468/ENSG00000163132/ENSG00000148516","FGFR2/MSX1/ZEB1","GO_BP"
"119","GO:0051783~regulation of nuclear division",6,"6/165","188/18012",0.00778017171430826,0.170577838581247,3.48394584139265,"ENSG00000079335/ENSG00000180198/ENSG00000163132/ENSG00000134982/ENSG00000137804/ENSG00000138411","CDC14A/RCC1/MSX1/APC/NUSAP1/HECW2","GO_BP"
"120","GO:0021537~telencephalon development",7,"7/165","248/18012",0.00797234796952807,0.170577838581247,3.08123167155425,"ENSG00000198121/ENSG00000157193/ENSG00000130449/ENSG00000103494/ENSG00000169554/ENSG00000157168/ENSG00000129682","LPAR1/LRP8/ZSWIM6/RPGRIP1L/ZEB2/NRG1/FGF13","GO_BP"
"121","GO:0045926~negative regulation of growth",7,"7/165","248/18012",0.00797234796952807,0.170577838581247,3.08123167155425,"ENSG00000215417/ENSG00000065320/ENSG00000143995/ENSG00000138035/ENSG00000163132/ENSG00000129682/ENSG00000143507","MIR17HG/NTN1/MEIS1/PNPT1/MSX1/FGF13/DUSP10","GO_BP"
"122","GO:0090257~regulation of muscle system process",7,"7/165","248/18012",0.00797234796952807,0.170577838581247,3.08123167155425,"ENSG00000215417/ENSG00000113448/ENSG00000105974/ENSG00000150907/ENSG00000129682/ENSG00000159167/ENSG00000123700","MIR17HG/PDE4D/CAV1/FOXO1/FGF13/STC1/KCNJ2","GO_BP"
"123","GO:0048644~muscle organ morphogenesis",4,"4/165","86/18012",0.0080566176057209,0.170577838581247,5.07737843551797,"ENSG00000066468/ENSG00000065534/ENSG00000170989/ENSG00000157168","FGFR2/MYLK/S1PR1/NRG1","GO_BP"
"124","GO:0035635~entry of bacterium into host cell",2,"2/165","15/18012",0.00809836377531912,0.170577838581247,14.5551515151515,"ENSG00000105976/ENSG00000105974","MET/CAV1","GO_BP"
"125","GO:0036445~neuronal stem cell division",2,"2/165","15/18012",0.00809836377531912,0.170577838581247,14.5551515151515,"ENSG00000066468/ENSG00000129682","FGFR2/FGF13","GO_BP"
"126","GO:0042754~negative regulation of circadian rhythm",2,"2/165","15/18012",0.00809836377531912,0.170577838581247,14.5551515151515,"ENSG00000152455/ENSG00000101945","SUV39H2/SUV39H1","GO_BP"
"127","GO:0055057~neuroblast division",2,"2/165","15/18012",0.00809836377531912,0.170577838581247,14.5551515151515,"ENSG00000066468/ENSG00000129682","FGFR2/FGF13","GO_BP"
"128","GO:1905048~regulation of metallopeptidase activity",2,"2/165","15/18012",0.00809836377531912,0.170577838581247,14.5551515151515,"ENSG00000122707/ENSG00000035862","RECK/TIMP2","GO_BP"
"129","GO:0050921~positive regulation of chemotaxis",5,"5/165","135/18012",0.00810181928460268,0.170577838581247,4.04309764309764,"ENSG00000198121/ENSG00000105976/ENSG00000111913/ENSG00000170989/ENSG00000184371","LPAR1/MET/RIPOR2/S1PR1/CSF1","GO_BP"
"130","GO:0007389~pattern specification process",10,"10/165","447/18012",0.00826219210476915,0.172357047416817,2.44213951596502,"ENSG00000146122/ENSG00000066468/ENSG00000103494/ENSG00000169554/ENSG00000163132/ENSG00000134982/ENSG00000148516/ENSG00000103034/ENSG00000159167/ENSG00000119042","DAAM2/FGFR2/RPGRIP1L/ZEB2/MSX1/APC/ZEB1/NDRG4/STC1/SATB2","GO_BP"
"131","GO:0043542~endothelial cell migration",7,"7/165","250/18012",0.00831324492327063,0.172357047416817,3.05658181818182,"ENSG00000105976/ENSG00000196411/ENSG00000159167/ENSG00000117020/ENSG00000134013/ENSG00000165757/ENSG00000113140","MET/EPHB4/STC1/AKT3/LOXL2/JCAD/SPARC","GO_BP"
"132","GO:0048839~inner ear development",6,"6/165","192/18012",0.00858457784855072,0.175623347172973,3.41136363636364,"ENSG00000065320/ENSG00000066468/ENSG00000103494/ENSG00000111913/ENSG00000148516/ENSG00000113140","NTN1/FGFR2/RPGRIP1L/RIPOR2/ZEB1/SPARC","GO_BP"
"133","GO:0001837~epithelial to mesenchymal transition",5,"5/165","137/18012",0.00860404602720487,0.175623347172973,3.98407431984074,"ENSG00000066468/ENSG00000166197/ENSG00000163132/ENSG00000108821/ENSG00000134013","FGFR2/NOLC1/MSX1/COL1A1/LOXL2","GO_BP"
"134","GO:2000027~regulation of animal organ morphogenesis",7,"7/165","252/18012",0.00866477486052225,0.175623347172973,3.03232323232323,"ENSG00000066468/ENSG00000163637/ENSG00000184371/ENSG00000163132/ENSG00000142632/ENSG00000135299/ENSG00000189120","FGFR2/PRICKLE2/CSF1/MSX1/ARHGEF19/ANKRD6/SP6","GO_BP"
"135","GO:0003012~muscle system process",10,"10/165","451/18012",0.00876515689567469,0.176341971323351,2.4204797419875,"ENSG00000215417/ENSG00000182253/ENSG00000065534/ENSG00000113448/ENSG00000172164/ENSG00000105974/ENSG00000152413/ENSG00000150907/ENSG00000159167/ENSG00000123700","MIR17HG/SYNM/MYLK/PDE4D/SNTB1/CAV1/HOMER1/FOXO1/STC1/KCNJ2","GO_BP"
"136","GO:0014706~striated muscle tissue development",9,"9/165","383/18012",0.00888432698473741,0.177425235959903,2.56520294327083,"ENSG00000215417/ENSG00000066468/ENSG00000143995/ENSG00000105974/ENSG00000152413/ENSG00000111913/ENSG00000170989/ENSG00000157168/ENSG00000103034","MIR17HG/FGFR2/MEIS1/CAV1/HOMER1/RIPOR2/S1PR1/NRG1/NDRG4","GO_BP"
"137","GO:0061383~trabecula morphogenesis",3,"3/165","47/18012",0.00911237240102347,0.179763145478851,6.9678916827853,"ENSG00000170989/ENSG00000157168/ENSG00000108821","S1PR1/NRG1/COL1A1","GO_BP"
"138","GO:0036124~histone H3-K9 trimethylation",2,"2/165","16/18012",0.0091999547943889,0.179763145478851,13.6454545454545,"ENSG00000152455/ENSG00000101945","SUV39H2/SUV39H1","GO_BP"
"139","GO:0055119~relaxation of cardiac muscle",2,"2/165","16/18012",0.0091999547943889,0.179763145478851,13.6454545454545,"ENSG00000113448/ENSG00000123700","PDE4D/KCNJ2","GO_BP"
"140","GO:0046677~response to antibiotic",8,"8/165","320/18012",0.00943640863946859,0.183066327605691,2.72909090909091,"ENSG00000105976/ENSG00000163347/ENSG00000066468/ENSG00000175592/ENSG00000013573/ENSG00000150907/ENSG00000108821/ENSG00000113140","MET/CLDN1/FGFR2/FOSL1/DDX11/FOXO1/COL1A1/SPARC","GO_BP"
"141","GO:0001503~ossification",9,"9/165","389/18012",0.00977322884322168,0.188255954171561,2.52563683103529,"ENSG00000066468/ENSG00000169710/ENSG00000170989/ENSG00000184371/ENSG00000108821/ENSG00000159167/ENSG00000204262/ENSG00000113140/ENSG00000119042","FGFR2/FASN/S1PR1/CSF1/COL1A1/STC1/COL5A2/SPARC/SATB2","GO_BP"
"142","GO:0007076~mitotic chromosome condensation",2,"2/165","17/18012",0.0103643422963862,0.194134852944723,12.8427807486631,"ENSG00000151503/ENSG00000137804","NCAPD3/NUSAP1","GO_BP"
"143","GO:0018027~peptidyl-lysine dimethylation",2,"2/165","17/18012",0.0103643422963862,0.194134852944723,12.8427807486631,"ENSG00000152455/ENSG00000101945","SUV39H2/SUV39H1","GO_BP"
"144","GO:0033262~regulation of nuclear cell cycle DNA replication",2,"2/165","17/18012",0.0103643422963862,0.194134852944723,12.8427807486631,"ENSG00000006634/ENSG00000097046","DBF4/CDC7","GO_BP"
"145","GO:0071850~mitotic cell cycle arrest",2,"2/165","17/18012",0.0103643422963862,0.194134852944723,12.8427807486631,"ENSG00000079335/ENSG00000138035","CDC14A/PNPT1","GO_BP"
"146","GO:0033273~response to vitamin",4,"4/165","93/18012",0.0105469364512519,0.196033741518523,4.69521016617791,"ENSG00000108821/ENSG00000159167/ENSG00000136492/ENSG00000113140","COL1A1/STC1/BRIP1/SPARC","GO_BP"
"147","GO:0071456~cellular response to hypoxia",6,"6/165","201/18012",0.0106100736388892,0.196033741518523,3.25861601085482,"ENSG00000251562/ENSG00000137449/ENSG00000152455/ENSG00000101945/ENSG00000159167/ENSG00000136492","MALAT1/CPEB2/SUV39H2/SUV39H1/STC1/BRIP1","GO_BP"
"148","GO:1901987~regulation of cell cycle phase transition",10,"10/165","466/18012",0.0108637569528668,0.199364620837744,2.34256730394069,"ENSG00000079335/ENSG00000101224/ENSG00000124766/ENSG00000105173/ENSG00000134982/ENSG00000006634/ENSG00000072571/ENSG00000097046/ENSG00000138411/ENSG00000197343","CDC14A/CDC25B/SOX4/CCNE1/APC/DBF4/HMMR/CDC7/HECW2/ZNF655","GO_BP"
"149","GO:0097327~response to antineoplastic agent",4,"4/165","95/18012",0.0113400470770931,0.200335375682238,4.59636363636364,"ENSG00000113580/ENSG00000163347/ENSG00000013573/ENSG00000150907","NR3C1/CLDN1/DDX11/FOXO1","GO_BP"
"150","GO:0030199~collagen fibril organization",3,"3/165","51/18012",0.0113964178488042,0.200335375682238,6.42139037433155,"ENSG00000108821/ENSG00000134013/ENSG00000204262","COL1A1/LOXL2/COL5A2","GO_BP"
"151","GO:0050769~positive regulation of neurogenesis",10,"10/165","470/18012",0.0114831327350334,0.200335375682238,2.32263056092843,"ENSG00000065320/ENSG00000198121/ENSG00000157193/ENSG00000169554/ENSG00000198910/ENSG00000117385/ENSG00000184371/ENSG00000148516/ENSG00000103034/ENSG00000035862","NTN1/LPAR1/LRP8/ZEB2/L1CAM/P3H1/CSF1/ZEB1/NDRG4/TIMP2","GO_BP"
"152","GO:0003414~chondrocyte morphogenesis involved in endochondral bone morphogenesis",2,"2/165","18/18012",0.0115902977177027,0.200335375682238,12.1292929292929,"ENSG00000168077/ENSG00000114270","SCARA3/COL7A1","GO_BP"
"153","GO:0003429~growth plate cartilage chondrocyte morphogenesis",2,"2/165","18/18012",0.0115902977177027,0.200335375682238,12.1292929292929,"ENSG00000168077/ENSG00000114270","SCARA3/COL7A1","GO_BP"
"154","GO:0090171~chondrocyte morphogenesis",2,"2/165","18/18012",0.0115902977177027,0.200335375682238,12.1292929292929,"ENSG00000168077/ENSG00000114270","SCARA3/COL7A1","GO_BP"
"155","GO:0055024~regulation of cardiac muscle tissue development",4,"4/165","96/18012",0.0117506035531828,0.200335375682238,4.54848484848485,"ENSG00000215417/ENSG00000066468/ENSG00000143995/ENSG00000157168","MIR17HG/FGFR2/MEIS1/NRG1","GO_BP"
"156","GO:0014074~response to purine-containing compound",5,"5/165","148/18012",0.0117557099564028,0.200335375682238,3.68796068796069,"ENSG00000138035/ENSG00000175592/ENSG00000108821/ENSG00000159167/ENSG00000113140","PNPT1/FOSL1/COL1A1/STC1/SPARC","GO_BP"
"157","GO:0035107~appendage morphogenesis",5,"5/165","148/18012",0.0117557099564028,0.200335375682238,3.68796068796069,"ENSG00000066468/ENSG00000124766/ENSG00000103494/ENSG00000122707/ENSG00000163132","FGFR2/SOX4/RPGRIP1L/RECK/MSX1","GO_BP"
"158","GO:0035108~limb morphogenesis",5,"5/165","148/18012",0.0117557099564028,0.200335375682238,3.68796068796069,"ENSG00000066468/ENSG00000124766/ENSG00000103494/ENSG00000122707/ENSG00000163132","FGFR2/SOX4/RPGRIP1L/RECK/MSX1","GO_BP"
"159","GO:0030178~negative regulation of Wnt signaling pathway",6,"6/165","206/18012",0.0118713646836949,0.200335375682238,3.17952338923213,"ENSG00000105974/ENSG00000106829/ENSG00000134982/ENSG00000150907/ENSG00000135299/ENSG00000154856","CAV1/TLE4/APC/FOXO1/ANKRD6/APCDD1","GO_BP"
"160","GO:0046580~negative regulation of Ras protein signal transduction",3,"3/165","52/18012",0.0120142348656298,0.200335375682238,6.2979020979021,"ENSG00000105976/ENSG00000111913/ENSG00000035862","MET/RIPOR2/TIMP2","GO_BP"
"161","GO:0098900~regulation of action potential",3,"3/165","52/18012",0.0120142348656298,0.200335375682238,6.2979020979021,"ENSG00000105974/ENSG00000129682/ENSG00000123700","CAV1/FGF13/KCNJ2","GO_BP"
"162","GO:0010632~regulation of epithelial cell migration",7,"7/165","269/18012",0.0121087092295783,0.200335375682238,2.84068942210206,"ENSG00000162407/ENSG00000105976/ENSG00000159167/ENSG00000117020/ENSG00000143507/ENSG00000165757/ENSG00000113140","PLPP3/MET/STC1/AKT3/DUSP10/JCAD/SPARC","GO_BP"
"163","GO:0010594~regulation of endothelial cell migration",6,"6/165","207/18012",0.0121357733633089,0.200335375682238,3.16416337285903,"ENSG00000162407/ENSG00000105976/ENSG00000159167/ENSG00000117020/ENSG00000165757/ENSG00000113140","PLPP3/MET/STC1/AKT3/JCAD/SPARC","GO_BP"
"164","GO:0071229~cellular response to acid chemical",6,"6/165","207/18012",0.0121357733633089,0.200335375682238,3.16416337285903,"ENSG00000163347/ENSG00000066468/ENSG00000182199/ENSG00000148516/ENSG00000108821/ENSG00000204262","CLDN1/FGFR2/SHMT2/ZEB1/COL1A1/COL5A2","GO_BP"
"165","GO:0048709~oligodendrocyte differentiation",4,"4/165","97/18012",0.0121705953562479,0.200335375682238,4.50159325210872,"ENSG00000198121/ENSG00000146122/ENSG00000157168/ENSG00000143507","LPAR1/DAAM2/NRG1/DUSP10","GO_BP"
"166","GO:0042472~inner ear morphogenesis",4,"4/165","98/18012",0.0126000962759259,0.205748692081347,4.4556586270872,"ENSG00000065320/ENSG00000066468/ENSG00000111913/ENSG00000148516","NTN1/FGFR2/RIPOR2/ZEB1","GO_BP"
"167","GO:0021879~forebrain neuron differentiation",3,"3/165","53/18012",0.0126509689166366,0.205748692081347,6.17907375643225,"ENSG00000066468/ENSG00000130449/ENSG00000119042","FGFR2/ZSWIM6/SATB2","GO_BP"
"168","GO:0032793~positive regulation of CREB transcription factor activity",2,"2/165","19/18012",0.0128766094952067,0.208171853505842,11.4909090909091,"ENSG00000157193/ENSG00000100784","LRP8/RPS6KA5","GO_BP"
"169","GO:0036294~cellular response to decreased oxygen levels",6,"6/165","211/18012",0.0132349761593689,0.211350924325514,3.10417923308919,"ENSG00000251562/ENSG00000137449/ENSG00000152455/ENSG00000101945/ENSG00000159167/ENSG00000136492","MALAT1/CPEB2/SUV39H2/SUV39H1/STC1/BRIP1","GO_BP"
"170","GO:0048638~regulation of developmental growth",8,"8/165","340/18012",0.0132359799551386,0.211350924325514,2.56855614973262,"ENSG00000215417/ENSG00000065320/ENSG00000066468/ENSG00000143995/ENSG00000198910/ENSG00000184371/ENSG00000129682/ENSG00000143507","MIR17HG/NTN1/FGFR2/MEIS1/L1CAM/CSF1/FGF13/DUSP10","GO_BP"
"171","GO:0060043~regulation of cardiac muscle cell proliferation",3,"3/165","54/18012",0.0133067039984031,0.211350924325514,6.06464646464647,"ENSG00000215417/ENSG00000066468/ENSG00000143995","MIR17HG/FGFR2/MEIS1","GO_BP"
"172","GO:0050920~regulation of chemotaxis",6,"6/165","212/18012",0.0135203262757252,0.212450341814993,3.08953687821612,"ENSG00000198121/ENSG00000105976/ENSG00000130449/ENSG00000111913/ENSG00000170989/ENSG00000184371","LPAR1/MET/ZSWIM6/RIPOR2/S1PR1/CSF1","GO_BP"
"173","GO:0060485~mesenchyme development",7,"7/165","275/18012",0.0135323671332819,0.212450341814993,2.77871074380165,"ENSG00000066468/ENSG00000169554/ENSG00000166197/ENSG00000157168/ENSG00000163132/ENSG00000108821/ENSG00000134013","FGFR2/ZEB2/NOLC1/NRG1/MSX1/COL1A1/LOXL2","GO_BP"
"174","GO:0003215~cardiac right ventricle morphogenesis",2,"2/165","20/18012",0.0142220828609756,0.219472596877327,10.9163636363636,"ENSG00000215417/ENSG00000124766","MIR17HG/SOX4","GO_BP"
"175","GO:0060044~negative regulation of cardiac muscle cell proliferation",2,"2/165","20/18012",0.0142220828609756,0.219472596877327,10.9163636363636,"ENSG00000215417/ENSG00000143995","MIR17HG/MEIS1","GO_BP"
"176","GO:0070828~heterochromatin organization",2,"2/165","20/18012",0.0142220828609756,0.219472596877327,10.9163636363636,"ENSG00000119969/ENSG00000134013","HELLS/LOXL2","GO_BP"
"177","GO:0050879~multicellular organismal movement",3,"3/165","56/18012",0.0146754764961091,0.223119456948588,5.84805194805195,"ENSG00000182253/ENSG00000152413/ENSG00000123700","SYNM/HOMER1/KCNJ2","GO_BP"
"178","GO:0050881~musculoskeletal movement",3,"3/165","56/18012",0.0146754764961091,0.223119456948588,5.84805194805195,"ENSG00000182253/ENSG00000152413/ENSG00000123700","SYNM/HOMER1/KCNJ2","GO_BP"
"179","GO:0043393~regulation of protein binding",6,"6/165","216/18012",0.014704853753239,0.223119456948588,3.03232323232323,"ENSG00000101255/ENSG00000105976/ENSG00000105974/ENSG00000111913/ENSG00000157168/ENSG00000013573","TRIB3/MET/CAV1/RIPOR2/NRG1/DDX11","GO_BP"
"180","GO:0010976~positive regulation of neuron projection development",7,"7/165","280/18012",0.0148075473927973,0.223429437326874,2.72909090909091,"ENSG00000065320/ENSG00000198121/ENSG00000157193/ENSG00000169554/ENSG00000198910/ENSG00000117385/ENSG00000103034","NTN1/LPAR1/LRP8/ZEB2/L1CAM/P3H1/NDRG4","GO_BP"
"181","GO:0032091~negative regulation of protein binding",4,"4/165","103/18012",0.0148927005178769,0.223472787881512,4.23936451897617,"ENSG00000105976/ENSG00000105974/ENSG00000111913/ENSG00000013573","MET/CAV1/RIPOR2/DDX11","GO_BP"
"182","GO:1904886~beta-catenin destruction complex disassembly",2,"2/165","21/18012",0.0156255396393269,0.233181130002264,10.3965367965368,"ENSG00000105974/ENSG00000134982","CAV1/APC","GO_BP"
"183","GO:0051058~negative regulation of small GTPase mediated signal transduction",3,"3/165","58/18012",0.0161210796349096,0.236674877234673,5.64639498432602,"ENSG00000105976/ENSG00000111913/ENSG00000035862","MET/RIPOR2/TIMP2","GO_BP"
